geneId	geneSymbol	score	humanScore	mouseScore	fishScore	ppiScore	Candidate Matches		
28908	IGKV4-1	0	0	0	0	0	FALSE		
28907	IGKV5-2	0	0	0	0	0	FALSE		
28906	IGKV6-21	0	0	0	0	0	FALSE		
28870	IGKV6D-21	0	0	0	0	0	FALSE		
28869	IGKV6D-41	0	0	0	0	0	FALSE		
28905	IGKV7-3	0	0	0	0	0	FALSE		
3537	IGLC1	0	0	0	0	0	FALSE		
3538	IGLC2	0	0	0	0	0	FALSE		
3539	IGLC3	0	0	0	0	0	FALSE		
3540	IGLC4	0	0	0	0	0	FALSE		
3541	IGLC5	0	0	0	0	0	FALSE		
3542	IGLC6	0	0	0	0	0	FALSE		
28834	IGLC7	0	0	0	0	0	FALSE		
84096	IGLCOR22-1	0	0	0	0	0	FALSE		
84086	IGLCOR22-2	0	0	0	0	0	FALSE		
28833	IGLJ1	0	0	0	0	0	FALSE		
28832	IGLJ2	0	0	0	0	0	FALSE		
28831	IGLJ3	0	0	0	0	0	FALSE		
28830	IGLJ4	0	0	0	0	0	FALSE		
28829	IGLJ5	0	0	0	0	0	FALSE		
28828	IGLJ6	0	0	0	0	0	FALSE		
28827	IGLJ7	0	0	0	0	0	FALSE		
204777	IGLJCOR18	0	0	0	0	0	FALSE		
91353	IGLL3P	0	0	0	0	0	FALSE		
28826	IGLV1-36	0	0	0	0	0	FALSE		
28825	IGLV1-40	0	0	0	0	0	FALSE		
28824	IGLV1-41	0	0	0	0	0	FALSE		
28823	IGLV1-44	0	0	0	0	0	FALSE		
28822	IGLV1-47	0	0	0	0	0	FALSE		
28821	IGLV1-50	0	0	0	0	0	FALSE		
28820	IGLV1-51	0	0	0	0	0	FALSE		
28819	IGLV1-62	0	0	0	0	0	FALSE		
28772	IGLV10-54	0	0	0	0	0	FALSE		
28771	IGLV10-67	0	0	0	0	0	FALSE		
28770	IGLV11-55	0	0	0	0	0	FALSE		
28816	IGLV2-11	0	0	0	0	0	FALSE		
28815	IGLV2-14	0	0	0	0	0	FALSE		
28814	IGLV2-18	0	0	0	0	0	FALSE		
28813	IGLV2-23	0	0	0	0	0	FALSE		
28812	IGLV2-28	0	0	0	0	0	FALSE		
28811	IGLV2-33	0	0	0	0	0	FALSE		
28810	IGLV2-34	0	0	0	0	0	FALSE		
28818	IGLV2-5	0	0	0	0	0	FALSE		
28817	IGLV2-8	0	0	0	0	0	FALSE		
28809	IGLV3-1	0	0	0	0	0	FALSE		
28803	IGLV3-10	0	0	0	0	0	FALSE		
28802	IGLV3-12	0	0	0	0	0	FALSE		
28801	IGLV3-13	0	0	0	0	0	FALSE		
28800	IGLV3-15	0	0	0	0	0	FALSE		
28799	IGLV3-16	0	0	0	0	0	FALSE		
28798	IGLV3-17	0	0	0	0	0	FALSE		
28797	IGLV3-19	0	0	0	0	0	FALSE		
28808	IGLV3-2	0	0	0	0	0	FALSE		
28796	IGLV3-21	0	0	0	0	0	FALSE		
28795	IGLV3-22	0	0	0	0	0	FALSE		
28794	IGLV3-24	0	0	0	0	0	FALSE		
28793	IGLV3-25	0	0	0	0	0	FALSE		
28792	IGLV3-26	0	0	0	0	0	FALSE		
28791	IGLV3-27	0	0	0	0	0	FALSE		
28790	IGLV3-29	0	0	0	0	0	FALSE		
28789	IGLV3-30	0	0	0	0	0	FALSE		
28788	IGLV3-31	0	0	0	0	0	FALSE		
28787	IGLV3-32	0	0	0	0	0	FALSE		
28807	IGLV3-4	0	0	0	0	0	FALSE		
28806	IGLV3-6	0	0	0	0	0	FALSE		
28805	IGLV3-7	0	0	0	0	0	FALSE		
28804	IGLV3-9	0	0	0	0	0	FALSE		
28786	IGLV4-3	0	0	0	0	0	FALSE		
28785	IGLV4-60	0	0	0	0	0	FALSE		
28784	IGLV4-69	0	0	0	0	0	FALSE		
28783	IGLV5-37	0	0	0	0	0	FALSE		
28781	IGLV5-45	0	0	0	0	0	FALSE		
28780	IGLV5-48	0	0	0	0	0	FALSE		
28779	IGLV5-52	0	0	0	0	0	FALSE		
28778	IGLV6-57	0	0	0	0	0	FALSE		
28777	IGLV7-35	0	0	0	0	0	FALSE		
28776	IGLV7-43	0	0	0	0	0	FALSE		
28775	IGLV7-46	0	0	0	0	0	FALSE		
28774	IGLV8-61	0	0	0	0	0	FALSE		
100996586	IGLV8OR8-1	0	0	0	0	0	FALSE		
28773	IGLV9-49	0	0	0	0	0	FALSE		
28769	IGLVI-20	0	0	0	0	0	FALSE		
28768	IGLVI-38	0	0	0	0	0	FALSE		
28767	IGLVI-42	0	0	0	0	0	FALSE		
28766	IGLVI-56	0	0	0	0	0	FALSE		
28765	IGLVI-63	0	0	0	0	0	FALSE		
28764	IGLVI-68	0	0	0	0	0	FALSE		
28763	IGLVI-70	0	0	0	0	0	FALSE		
28762	IGLVIV-53	0	0	0	0	0	FALSE		
28761	IGLVIV-59	0	0	0	0	0	FALSE		
28760	IGLVIV-64	0	0	0	0	0	FALSE		
28759	IGLVIV-65	0	0	0	0	0	FALSE		
84097	IGLVIV-66-1	0	0	0	0	0	FALSE		
84088	IGLVIVOR22-1	0	0	0	0	0	FALSE		
84087	IGLVIVOR22-2	0	0	0	0	0	FALSE		
28758	IGLVV-58	0	0	0	0	0	FALSE		
28757	IGLVV-66	0	0	0	0	0	FALSE		
84091	IGLVVI-22-1	0	0	0	0	0	FALSE		
84090	IGLVVI-25-1	0	0	0	0	0	FALSE		
84089	IGLVVII-41-1	0	0	0	0	0	FALSE		
84966	IGSF21	0	0	0	0	0	FALSE		
283284	IGSF22	0	0	0	0	0	FALSE		
147710	IGSF23	0	0	0	0	0	FALSE		
10261	IGSF6	0	0	0	0	0	FALSE		
57549	IGSF9	0	0	0	0	0	FALSE		
9641	IKBKE	0	0	0	0	0	FALSE		
246210	IKBKGP1	0	0	0	0	0	FALSE		
22806	IKZF3	0	0	0	0	0	FALSE		
400935	IL17REL	0	0	0	0	0	FALSE		
26280	IL1RAPL2	0	0	0	0	0	FALSE		
8808	IL1RL2	0	0	0	0	0	FALSE		
149233	IL23R	0	0	0	0	0	FALSE		
9235	IL32	0	0	0	0	0	FALSE		
56300	IL36G	0	0	0	0	0	FALSE		
26525	IL36RN	0	0	0	0	0	FALSE		
157916	IL6RP1	0	0	0	0	0	FALSE		
3573	IL6STP1	0	0	0	0	0	FALSE		
3575	IL7R	0	0	0	0	0	FALSE		
439945	IL9RP2	0	0	0	0	0	FALSE		
729486	IL9RP3	0	0	0	0	0	FALSE		
100132166	IL9RP4	0	0	0	0	0	FALSE		
286676	ILDR1	0	0	0	0	0	FALSE		
387597	ILDR2	0	0	0	0	0	FALSE		
100421506	ILF2P1	0	0	0	0	0	FALSE		
644616	ILF2P2	0	0	0	0	0	FALSE		
729101	IMMP1LP1	0	0	0	0	0	FALSE		
105369987	IMMP1LP2	0	0	0	0	0	FALSE		
106481715	IMMP1LP3	0	0	0	0	0	FALSE		
10989	IMMT	0	0	0	0	0	FALSE		
54045	IMMTP1	0	0	0	0	0	FALSE		
646087	IMP3P1	0	0	0	0	0	FALSE		
106480272	IMP3P2	0	0	0	0	0	FALSE		
650747	IMPA1P1	0	0	0	0	0	FALSE		
100874399	IMPDH1P10	0	0	0	0	0	FALSE		
727833	IMPDH1P11	0	0	0	0	0	FALSE		
136307	IMPDH1P3	0	0	0	0	0	FALSE		
139334	IMPDH1P4	0	0	0	0	0	FALSE		
340780	IMPDH1P5	0	0	0	0	0	FALSE		
392267	IMPDH1P6	0	0	0	0	0	FALSE		
131961	IMPDH1P8	0	0	0	0	0	FALSE		
50939	IMPG2	0	0	0	0	0	FALSE		
255783	INAFM1	0	0	0	0	0	FALSE		
388324	INCA1	0	0	0	0	0	FALSE		
3621	ING1	0	0	0	0	0	FALSE		
54556	ING3	0	0	0	0	0	FALSE		
51147	ING4	0	0	0	0	0	FALSE		
27160	INGX	0	0	0	0	0	FALSE		
389119	INKA1	0	0	0	0	0	FALSE		
55924	INKA2	0	0	0	0	0	FALSE		
11185	INMT	0	0	0	0	0	FALSE		
100526825	INMT-MINDY4	0	0	0	0	0	FALSE		
3633	INPP5B	0	0	0	0	0	FALSE		
388135	INSYN1	0	0	0	0	0	FALSE		
642938	INSYN2	0	0	0	0	0	FALSE		
100131897	INSYN2B	0	0	0	0	0	FALSE		
26173	INTS1	0	0	0	0	0	FALSE		
65123	INTS3	0	0	0	0	0	FALSE		
285905	INTS4P1	0	0	0	0	0	FALSE		
203522	INTS6L	0	0	0	0	0	FALSE		
285634	INTS6P1	0	0	0	0	0	FALSE		
25896	INTS7	0	0	0	0	0	FALSE		
401730	IPMKP1	0	0	0	0	0	FALSE		
100132815	IPO5P1	0	0	0	0	0	FALSE		
100129708	IPO7P1	0	0	0	0	0	FALSE		
100128337	IPO7P2	0	0	0	0	0	FALSE		
100418819	IPO8P1	0	0	0	0	0	FALSE		
55705	IPO9	0	0	0	0	0	FALSE		
100874419	IPPKP1	0	0	0	0	0	FALSE		
79781	IQCA1	0	0	0	0	0	FALSE		
340192	IQCB2P	0	0	0	0	0	FALSE		
55721	IQCC	0	0	0	0	0	FALSE		
115811	IQCD	0	0	0	0	0	FALSE		
23288	IQCE	0	0	0	0	0	FALSE		
132141	IQCF1	0	0	0	0	0	FALSE		
401067	IQCF3	0	0	0	0	0	FALSE		
389124	IQCF5	0	0	0	0	0	FALSE		
440956	IQCF6	0	0	0	0	0	FALSE		
64799	IQCH	0	0	0	0	0	FALSE		
654502	IQCJ	0	0	0	0	0	FALSE		
100505385	IQCJ-SCHIP1	0	0	0	0	0	FALSE		
124152	IQCK	0	0	0	0	0	FALSE		
100132450	IQSEC3P1	0	0	0	0	0	FALSE		
154865	IQUB	0	0	0	0	0	FALSE		
100420406	IRF5P1	0	0	0	0	0	FALSE		
56269	IRGC	0	0	0	0	0	FALSE		
126298	IRGQ	0	0	0	0	0	FALSE		
442338	IRS3P	0	0	0	0	0	FALSE		
646390	IRX1P1	0	0	0	0	0	FALSE		
389293	ISCA1P1	0	0	0	0	0	FALSE		
100288517	ISCA1P2	0	0	0	0	0	FALSE		
100131092	ISCA1P3	0	0	0	0	0	FALSE		
100128012	ISCA1P4	0	0	0	0	0	FALSE		
100130549	ISCA1P6	0	0	0	0	0	FALSE		
100287193	ISCA2P1	0	0	0	0	0	FALSE		
100462833	ISCUP1	0	0	0	0	0	FALSE		
140862	ISM1	0	0	0	0	0	FALSE		
145501	ISM2	0	0	0	0	0	FALSE		
51015	ISOC1	0	0	0	0	0	FALSE		
79763	ISOC2	0	0	0	0	0	FALSE		
51477	ISYNA1	0	0	0	0	0	FALSE		
83737	ITCH	0	0	0	0	0	FALSE		
55846	ITFG2	0	0	0	0	0	FALSE		
8515	ITGA10	0	0	0	0	0	FALSE		
100422691	ITGB1P1	0	0	0	0	0	FALSE		
23421	ITGB3BP	0	0	0	0	0	FALSE		
9358	ITGBL1	0	0	0	0	0	FALSE		
80760	ITIH5	0	0	0	0	0	FALSE		
347365	ITIH6	0	0	0	0	0	FALSE		
142683	ITLN2	0	0	0	0	0	FALSE		
9452	ITM2A	0	0	0	0	0	FALSE		
100420308	ITM2BP1	0	0	0	0	0	FALSE		
81618	ITM2C	0	0	0	0	0	FALSE		
223075	ITPRID1	0	0	0	0	0	FALSE		
6744	ITPRID2	0	0	0	0	0	FALSE		
85450	ITPRIP	0	0	0	0	0	FALSE		
150771	ITPRIPL1	0	0	0	0	0	FALSE		
162073	ITPRIPL2	0	0	0	0	0	FALSE		
390243	IZUMO1R	0	0	0	0	0	FALSE		
126123	IZUMO2	0	0	0	0	0	FALSE		
100129669	IZUMO3	0	0	0	0	0	FALSE		
113177	IZUMO4	0	0	0	0	0	FALSE		
79960	JADE1	0	0	0	0	0	FALSE		
9767	JADE3	0	0	0	0	0	FALSE		
84522	JAGN1	0	0	0	0	0	FALSE		
152789	JAKMIP1	0	0	0	0	0	FALSE		
9832	JAKMIP2	0	0	0	0	0	FALSE		
282973	JAKMIP3	0	0	0	0	0	FALSE		
57608	JCAD	0	0	0	0	0	FALSE		
3513	JCHAINP1	0	0	0	0	0	FALSE		
79864	JHY	0	0	0	0	0	FALSE		
51528	JKAMP	0	0	0	0	0	FALSE		
100049717	JKAMPP1	0	0	0	0	0	FALSE		
65094	JMJD4	0	0	0	0	0	FALSE		
100137047	JMJD7	0	0	0	0	0	FALSE		
133746	JMY	0	0	0	0	0	FALSE		
56704	JPH1	0	0	0	0	0	FALSE		
57338	JPH3	0	0	0	0	0	FALSE		
84502	JPH4	0	0	0	0	0	FALSE		
90861	JPT2	0	0	0	0	0	FALSE		
8690	JRKL	0	0	0	0	0	FALSE		
100874254	JTBP1	0	0	0	0	0	FALSE		
3725	JUN	0	0	0	0	0	FALSE		
100862705	KANK1P1	0	0	0	0	0	FALSE		
25959	KANK2	0	0	0	0	0	FALSE		
256949	KANK3	0	0	0	0	0	FALSE		
151050	KANSL1L	0	0	0	0	0	FALSE		
55683	KANSL3	0	0	0	0	0	FALSE		
100419558	KARSP1	0	0	0	0	0	FALSE		
100419560	KARSP2	0	0	0	0	0	FALSE		
100132079	KARSP3	0	0	0	0	0	FALSE		
10524	KAT5	0	0	0	0	0	FALSE		
84148	KAT8	0	0	0	0	0	FALSE		
79768	KATNBL1	0	0	0	0	0	FALSE		
100420919	KATNBL1P1	0	0	0	0	0	FALSE		
100130235	KATNBL1P2	0	0	0	0	0	FALSE		
100420946	KATNBL1P3	0	0	0	0	0	FALSE		
100128982	KATNBL1P4	0	0	0	0	0	FALSE		
100420841	KATNBL1P5	0	0	0	0	0	FALSE		
729176	KATNBL1P6	0	0	0	0	0	FALSE		
81621	KAZALD1	0	0	0	0	0	FALSE		
23254	KAZN	0	0	0	0	0	FALSE		
9920	KBTBD11	0	0	0	0	0	FALSE		
143879	KBTBD3	0	0	0	0	0	FALSE		
55709	KBTBD4	0	0	0	0	0	FALSE		
84541	KBTBD8	0	0	0	0	0	FALSE		
56888	KCMF1	0	0	0	0	0	FALSE		
3769	KCNJ13	0	0	0	0	0	FALSE		
54207	KCNK10	0	0	0	0	0	FALSE		
56660	KCNK12	0	0	0	0	0	FALSE		
56659	KCNK13	0	0	0	0	0	FALSE		
83795	KCNK16	0	0	0	0	0	FALSE		
89822	KCNK17	0	0	0	0	0	FALSE		
3776	KCNK2	0	0	0	0	0	FALSE		
50801	KCNK4	0	0	0	0	0	FALSE		
8645	KCNK5	0	0	0	0	0	FALSE		
27093	KCNMB3P1	0	0	0	0	0	FALSE		
3780	KCNN1	0	0	0	0	0	FALSE		
57582	KCNT1	0	0	0	0	0	FALSE		
343450	KCNT2	0	0	0	0	0	FALSE		
100422230	KCTD10P1	0	0	0	0	0	FALSE		
115207	KCTD12	0	0	0	0	0	FALSE		
65987	KCTD14	0	0	0	0	0	FALSE		
57528	KCTD16	0	0	0	0	0	FALSE		
222658	KCTD20	0	0	0	0	0	FALSE		
283219	KCTD21	0	0	0	0	0	FALSE		
51133	KCTD3	0	0	0	0	0	FALSE		
386618	KCTD4	0	0	0	0	0	FALSE		
154881	KCTD7	0	0	0	0	0	FALSE		
54793	KCTD9	0	0	0	0	0	FALSE		
100422273	KCTD9P1	0	0	0	0	0	FALSE		
643535	KCTD9P2	0	0	0	0	0	FALSE		
647013	KCTD9P3	0	0	0	0	0	FALSE		
100422242	KCTD9P4	0	0	0	0	0	FALSE		
100422179	KCTD9P5	0	0	0	0	0	FALSE		
642513	KCTD9P6	0	0	0	0	0	FALSE		
100144494	KDELC1P1	0	0	0	0	0	FALSE		
126695	KDF1	0	0	0	0	0	FALSE		
23028	KDM1A	0	0	0	0	0	FALSE		
100129053	KDM4F	0	0	0	0	0	FALSE		
100129128	KHDC1L	0	0	0	0	0	FALSE		
653194	KHDC1P1	0	0	0	0	0	FALSE		
23351	KHNYN	0	0	0	0	0	FALSE		
402359	KHSRPP1	0	0	0	0	0	FALSE		
9674	KIAA0040	0	0	0	0	0	FALSE		
9808	KIAA0087	0	0	0	0	0	FALSE		
9703	KIAA0100	0	0	0	0	0	FALSE		
9778	KIAA0232	0	0	0	0	0	FALSE		
9856	KIAA0319	0	0	0	0	0	FALSE		
9710	KIAA0355	0	0	0	0	0	FALSE		
9692	KIAA0391	0	0	0	0	0	FALSE		
9729	KIAA0408	0	0	0	0	0	FALSE		
23247	KIAA0556	0	0	0	0	0	FALSE		
9851	KIAA0753	0	0	0	0	0	FALSE		
643314	KIAA0754	0	0	0	0	0	FALSE		
285600	KIAA0825	0	0	0	0	0	FALSE		
23366	KIAA0895	0	0	0	0	0	FALSE		
653319	KIAA0895L	0	0	0	0	0	FALSE		
100128238	KIAA0895LP1	0	0	0	0	0	FALSE		
23285	KIAA1107	0	0	0	0	0	FALSE		
57456	KIAA1143	0	0	0	0	0	FALSE		
57179	KIAA1191	0	0	0	0	0	FALSE		
57481	KIAA1210	0	0	0	0	0	FALSE		
57482	KIAA1211	0	0	0	0	0	FALSE		
343990	KIAA1211L	0	0	0	0	0	FALSE		
56243	KIAA1217	0	0	0	0	0	FALSE		
57501	KIAA1257	0	0	0	0	0	FALSE		
57535	KIAA1324	0	0	0	0	0	FALSE		
222223	KIAA1324L	0	0	0	0	0	FALSE		
57536	KIAA1328	0	0	0	0	0	FALSE		
57648	KIAA1522	0	0	0	0	0	FALSE		
57670	KIAA1549	0	0	0	0	0	FALSE		
57691	KIAA1586	0	0	0	0	0	FALSE		
57710	KIAA1614	0	0	0	0	0	FALSE		
85379	KIAA1671	0	0	0	0	0	FALSE		
85449	KIAA1755	0	0	0	0	0	FALSE		
84542	KIAA1841	0	0	0	0	0	FALSE		
158405	KIAA1958	0	0	0	0	0	FALSE		
100652824	KIAA2012	0	0	0	0	0	FALSE		
158358	KIAA2026	0	0	0	0	0	FALSE		
113220	KIF12	0	0	0	0	0	FALSE		
63971	KIF13A	0	0	0	0	0	FALSE		
55614	KIF16B	0	0	0	0	0	FALSE		
642683	KIF18BP1	0	0	0	0	0	FALSE		
9585	KIF20B	0	0	0	0	0	FALSE		
23046	KIF21B	0	0	0	0	0	FALSE		
100130097	KIF28P	0	0	0	0	0	FALSE		
100419880	KIF3AP1	0	0	0	0	0	FALSE		
347363	KIF4CP	0	0	0	0	0	FALSE		
3800	KIF5C	0	0	0	0	0	FALSE		
221458	KIF6	0	0	0	0	0	FALSE		
3833	KIFC1	0	0	0	0	0	FALSE		
3805	KIR2DL4	0	0	0	0	0	FALSE		
554300	KIR2DP1	0	0	0	0	0	FALSE		
3809	KIR2DS4	0	0	0	0	0	FALSE		
3812	KIR3DL2	0	0	0	0	0	FALSE		
115653	KIR3DL3	0	0	0	0	0	FALSE		
548594	KIR3DP1	0	0	0	0	0	FALSE		
90011	KIR3DX1	0	0	0	0	0	FALSE		
84063	KIRREL2	0	0	0	0	0	FALSE		
128209	KLF17	0	0	0	0	0	FALSE		
100133321	KLF17P1	0	0	0	0	0	FALSE		
106481669	KLF17P2	0	0	0	0	0	FALSE		
106480253	KLF2P1	0	0	0	0	0	FALSE		
106480678	KLF2P2	0	0	0	0	0	FALSE		
106481672	KLF2P3	0	0	0	0	0	FALSE		
100533668	KLF2P4	0	0	0	0	0	FALSE		
651815	KLF3P1	0	0	0	0	0	FALSE		
100124394	KLF3P2	0	0	0	0	0	FALSE		
100420113	KLF4P1	0	0	0	0	0	FALSE		
100128036	KLF7P1	0	0	0	0	0	FALSE		
11279	KLF8	0	0	0	0	0	FALSE		
100128777	KLF8P1	0	0	0	0	0	FALSE		
127707	KLHDC7A	0	0	0	0	0	FALSE		
113730	KLHDC7B	0	0	0	0	0	FALSE		
55220	KLHDC8A	0	0	0	0	0	FALSE		
200942	KLHDC8B	0	0	0	0	0	FALSE		
55295	KLHL26	0	0	0	0	0	FALSE		
54813	KLHL28	0	0	0	0	0	FALSE		
729249	KLHL2P1	0	0	0	0	0	FALSE		
377007	KLHL30	0	0	0	0	0	FALSE		
401265	KLHL31	0	0	0	0	0	FALSE		
123103	KLHL33	0	0	0	0	0	FALSE		
257240	KLHL34	0	0	0	0	0	FALSE		
283212	KLHL35	0	0	0	0	0	FALSE		
79786	KLHL36	0	0	0	0	0	FALSE		
340359	KLHL38	0	0	0	0	0	FALSE		
56062	KLHL4	0	0	0	0	0	FALSE		
51088	KLHL5	0	0	0	0	0	FALSE		
89857	KLHL6	0	0	0	0	0	FALSE		
5655	KLK10	0	0	0	0	0	FALSE		
43849	KLK12	0	0	0	0	0	FALSE		
11202	KLK8	0	0	0	0	0	FALSE		
284366	KLK9	0	0	0	0	0	FALSE		
606293	KLKP1	0	0	0	0	0	FALSE		
100144748	KLLN	0	0	0	0	0	FALSE		
10748	KLRA1P	0	0	0	0	0	FALSE		
100528032	KLRC4-KLRK1	0	0	0	0	0	FALSE		
346689	KLRG2	0	0	0	0	0	FALSE		
55904	KMT2E	0	0	0	0	0	FALSE		
51111	KMT5B	0	0	0	0	0	FALSE		
3827	KNG1	0	0	0	0	0	FALSE		
400506	KNOP1	0	0	0	0	0	FALSE		
100129937	KNOP1P1	0	0	0	0	0	FALSE		
100420898	KNOP1P2	0	0	0	0	0	FALSE		
100128029	KNOP1P3	0	0	0	0	0	FALSE		
100420843	KNOP1P4	0	0	0	0	0	FALSE		
100130158	KNOP1P5	0	0	0	0	0	FALSE		
643513	KPNA2P1	0	0	0	0	0	FALSE		
645680	KPNA2P2	0	0	0	0	0	FALSE		
109286552	KPNA2P3	0	0	0	0	0	FALSE		
11133	KPTN	0	0	0	0	0	FALSE		
3844	KRASP1	0	0	0	0	0	FALSE		
84626	KRBA1	0	0	0	0	0	FALSE		
124751	KRBA2	0	0	0	0	0	FALSE		
100506243	KRBOX1	0	0	0	0	0	FALSE		
51315	KRCC1	0	0	0	0	0	FALSE		
83999	KREMEN1	0	0	0	0	0	FALSE		
100422486	KRR1P1	0	0	0	0	0	FALSE		
100418828	KRT125P	0	0	0	0	0	FALSE		
643865	KRT126P	0	0	0	0	0	FALSE		
100418779	KRT127P	0	0	0	0	0	FALSE		
106480238	KRT128P	0	0	0	0	0	FALSE		
3860	KRT13	0	0	0	0	0	FALSE		
400578	KRT16P2	0	0	0	0	0	FALSE		
644945	KRT16P3	0	0	0	0	0	FALSE		
339244	KRT16P4	0	0	0	0	0	FALSE		
353196	KRT16P5	0	0	0	0	0	FALSE		
353194	KRT16P6	0	0	0	0	0	FALSE		
147228	KRT17P1	0	0	0	0	0	FALSE		
339241	KRT17P2	0	0	0	0	0	FALSE		
729682	KRT17P3	0	0	0	0	0	FALSE		
339186	KRT17P4	0	0	0	0	0	FALSE		
284196	KRT17P6	0	0	0	0	0	FALSE		
339258	KRT17P7	0	0	0	0	0	FALSE		
100130074	KRT17P8	0	0	0	0	0	FALSE		
3879	KRT18P1	0	0	0	0	0	FALSE		
360019	KRT18P10	0	0	0	0	0	FALSE		
3876	KRT18P11	0	0	0	0	0	FALSE		
643471	KRT18P12	0	0	0	0	0	FALSE		
392371	KRT18P13	0	0	0	0	0	FALSE		
119722	KRT18P14	0	0	0	0	0	FALSE		
729211	KRT18P15	0	0	0	0	0	FALSE		
391827	KRT18P16	0	0	0	0	0	FALSE		
344866	KRT18P17	0	0	0	0	0	FALSE		
342374	KRT18P18	0	0	0	0	0	FALSE		
339781	KRT18P19	0	0	0	0	0	FALSE		
54044	KRT18P2	0	0	0	0	0	FALSE		
121054	KRT18P20	0	0	0	0	0	FALSE		
132391	KRT18P21	0	0	0	0	0	FALSE		
442252	KRT18P22	0	0	0	0	0	FALSE		
642448	KRT18P23	0	0	0	0	0	FALSE		
340460	KRT18P24	0	0	0	0	0	FALSE		
391647	KRT18P25	0	0	0	0	0	FALSE		
100418770	KRT18P26	0	0	0	0	0	FALSE		
390418	KRT18P27	0	0	0	0	0	FALSE		
343326	KRT18P28	0	0	0	0	0	FALSE		
729050	KRT18P29	0	0	0	0	0	FALSE		
170527	KRT18P3	0	0	0	0	0	FALSE		
646723	KRT18P31	0	0	0	0	0	FALSE		
391179	KRT18P32	0	0	0	0	0	FALSE		
647162	KRT18P33	0	0	0	0	0	FALSE		
391589	KRT18P34	0	0	0	0	0	FALSE		
391584	KRT18P35	0	0	0	0	0	FALSE		
442406	KRT18P36	0	0	0	0	0	FALSE		
392214	KRT18P37	0	0	0	0	0	FALSE		
441133	KRT18P38	0	0	0	0	0	FALSE		
344462	KRT18P39	0	0	0	0	0	FALSE		
391256	KRT18P4	0	0	0	0	0	FALSE		
390904	KRT18P40	0	0	0	0	0	FALSE		
345430	KRT18P41	0	0	0	0	0	FALSE		
391819	KRT18P42	0	0	0	0	0	FALSE		
151825	KRT18P43	0	0	0	0	0	FALSE		
139748	KRT18P44	0	0	0	0	0	FALSE		
391803	KRT18P45	0	0	0	0	0	FALSE		
391458	KRT18P46	0	0	0	0	0	FALSE		
390634	KRT18P47	0	0	0	0	0	FALSE		
340598	KRT18P48	0	0	0	0	0	FALSE		
392516	KRT18P49	0	0	0	0	0	FALSE		
728300	KRT18P5	0	0	0	0	0	FALSE		
442236	KRT18P50	0	0	0	0	0	FALSE		
391703	KRT18P51	0	0	0	0	0	FALSE		
100418769	KRT18P52	0	0	0	0	0	FALSE		
106478925	KRT18P53	0	0	0	0	0	FALSE		
100418792	KRT18P54	0	0	0	0	0	FALSE		
284085	KRT18P55	0	0	0	0	0	FALSE		
106479027	KRT18P56	0	0	0	0	0	FALSE		
643329	KRT18P57	0	0	0	0	0	FALSE		
644030	KRT18P58	0	0	0	0	0	FALSE		
399965	KRT18P59	0	0	0	0	0	FALSE		
122592	KRT18P6	0	0	0	0	0	FALSE		
100418829	KRT18P60	0	0	0	0	0	FALSE		
100418865	KRT18P61	0	0	0	0	0	FALSE		
100287635	KRT18P62	0	0	0	0	0	FALSE		
100288868	KRT18P63	0	0	0	0	0	FALSE		
107133513	KRT18P64	0	0	0	0	0	FALSE		
442249	KRT18P65	0	0	0	0	0	FALSE		
442405	KRT18P66	0	0	0	0	0	FALSE		
100631239	KRT18P67	0	0	0	0	0	FALSE		
139060	KRT18P68	0	0	0	0	0	FALSE		
100418877	KRT18P7	0	0	0	0	0	FALSE		
125242	KRT18P8	0	0	0	0	0	FALSE		
442205	KRT18P9	0	0	0	0	0	FALSE		
3880	KRT19	0	0	0	0	0	FALSE		
441160	KRT19P1	0	0	0	0	0	FALSE		
160313	KRT19P2	0	0	0	0	0	FALSE		
442114	KRT19P3	0	0	0	0	0	FALSE		
100128041	KRT19P4	0	0	0	0	0	FALSE		
106480807	KRT19P6	0	0	0	0	0	FALSE		
54474	KRT20	0	0	0	0	0	FALSE		
125113	KRT222	0	0	0	0	0	FALSE		
643115	KRT223P	0	0	0	0	0	FALSE		
25984	KRT23	0	0	0	0	0	FALSE		
147183	KRT25	0	0	0	0	0	FALSE		
342574	KRT27	0	0	0	0	0	FALSE		
162605	KRT28	0	0	0	0	0	FALSE		
3882	KRT32	0	0	0	0	0	FALSE		
3883	KRT33A	0	0	0	0	0	FALSE		
3884	KRT33B	0	0	0	0	0	FALSE		
8688	KRT37	0	0	0	0	0	FALSE		
8687	KRT38	0	0	0	0	0	FALSE		
390792	KRT39	0	0	0	0	0	FALSE		
125115	KRT40	0	0	0	0	0	FALSE		
8686	KRT41P	0	0	0	0	0	FALSE		
284116	KRT42P	0	0	0	0	0	FALSE		
100418861	KRT43P	0	0	0	0	0	FALSE		
3854	KRT6B	0	0	0	0	0	FALSE		
286887	KRT6C	0	0	0	0	0	FALSE		
140807	KRT72	0	0	0	0	0	FALSE		
319101	KRT73	0	0	0	0	0	FALSE		
51350	KRT76	0	0	0	0	0	FALSE		
196374	KRT78	0	0	0	0	0	FALSE		
144501	KRT80	0	0	0	0	0	FALSE		
3888	KRT82	0	0	0	0	0	FALSE		
3890	KRT84	0	0	0	0	0	FALSE		
85349	KRT87P	0	0	0	0	0	FALSE		
