Gene	BPmed	SideeffectFreq	Sideeffectseverity	Others	Mechanism
RP5-890E16.2	NA	NA	NA	NA	NA
RP5-890O3.3	NA	NA	NA	NA	NA
RP5-894D12.3	NA	NA	NA	NA	NA
RP9	NA	NA	NA	NA	NA
RP9P	NA	NA	NA	NA	NA
RPAP2	NA	NA	NA	NA	NA
RPE65	NA	NA	NA	NA	NA
RPF2	NA	NA	NA	NA	NA
RPH3AL	NA	NA	NA	NA	NA
RPL10A	NA	NA	NA	NA	NA
RPL10L	NA	NA	NA	NA	NA
RPL11	NA	NA	NA	NA	NA
RPL12P8	NA	NA	NA	NA	NA
RPL13AP3	NA	NA	NA	NA	NA
RPL17-C18orf32	NA	NA	NA	NA	NA
RPL17P12	NA	NA	NA	NA	NA
RPL17P50	NA	NA	NA	NA	NA
RPL18A	NA	NA	NA	NA	NA
RPL21P42	NA	NA	NA	NA	NA
RPL22L1	NA	NA	NA	NA	NA
RPL23	NA	NA	NA	NA	NA
RPL23AP53	NA	NA	NA	NA	NA
RPL23AP64	NA	NA	NA	NA	NA
RPL23P8	NA	NA	NA	NA	NA
RPL24	NA	NA	NA	NA	NA
RPL24P7	NA	NA	NA	NA	NA
RPL28	NA	NA	NA	NA	NA
RPL29	NA	NA	NA	NA	NA
RPL3	NA	NA	NA	NA	NA
RPL30	NA	NA	NA	NA	NA
RPL31P11	NA	NA	NA	NA	NA
RPL31P57	NA	NA	NA	NA	NA
RPL34	NA	NA	NA	NA	NA
RPL34-AS1	NA	NA	NA	NA	NA
RPL35P2	NA	NA	NA	NA	NA
RPL36	NA	NA	NA	NA	NA
RPL37	NA	NA	NA	NA	NA
RPL39L	NA	NA	NA	NA	NA
RPL7	NA	NA	NA	NA	NA
RPL8	NA	NA	NA	NA	NA
RPN2	NA	NA	NA	NA	NA
RPP14	NA	NA	NA	NA	NA
RPP38	NA	NA	NA	NA	NA
RPP40	NA	NA	NA	NA	NA
RPPH1	NA	NA	NA	NA	NA
RPRD1A	NA	NA	NA	NA	NA
RPRM	NA	NA	NA	NA	NA
RPS12	NA	NA	NA	NA	NA
RPS14	NA	NA	NA	NA	NA
RPS14P3	NA	NA	NA	NA	NA
RPS17P1	NA	NA	NA	NA	NA
RPS18	NA	NA	NA	NA	NA
RPS19BP1	NA	NA	NA	NA	NA
RPS20	NA	NA	NA	NA	NA
RPS20P2	NA	NA	NA	NA	NA
RPS23	NA	NA	NA	NA	NA
RPS23P2	NA	NA	NA	NA	NA
RPS24	NA	NA	NA	NA	NA
RPS25	NA	NA	NA	NA	NA
RPS27L	NA	NA	NA	NA	NA
RPS27P25	NA	NA	NA	NA	NA
RPS3A	NA	NA	NA	NA	NA
RPS4XP18	NA	NA	NA	NA	NA
RPS5	NA	NA	NA	NA	NA
RPS6KA2	NA	NA	NA	NA	NA
RPS6KA5	NA	NA	NA	NA	NA
RPS6KB2	NA	NA	NA	NA	NA
RPS6KC1	NA	NA	NA	NA	NA
RPS7	NA	NA	NA	NA	NA
RPS7P5	NA	NA	NA	NA	NA
RPS8	NA	NA	NA	NA	NA
RPSA	NA	NA	NA	NA	NA
RPSAP58	NA	NA	NA	NA	NA
RPSAP9	NA	NA	NA	NA	NA
RPTN	NA	NA	NA	NA	NA
RPTOR	NA	NA	NA	NA	NA
RRAGA	NA	NA	NA	NA	NA
RRAGD	NA	NA	NA	NA	NA
RRAS	NA	NA	NA	NA	NA
RRAS2	NA	NA	NA	NA	NA
RREB1	NA	NA	NA	NA	NA
RRM1	NA	NA	NA	NA	NA
RRM2	NA	NA	NA	NA	NA
RRN3P2	NA	NA	NA	NA	NA
RRNAD1	NA	NA	NA	NA	NA
RRP12	NA	NA	NA	NA	NA
RRP1B	NA	NA	NA	NA	NA
RRP7A	NA	NA	NA	NA	NA
RRP7B	NA	NA	NA	NA	NA
RSAD1	NA	NA	NA	NA	NA
RSAD2	NA	NA	NA	NA	NA
RSBN1	NA	NA	NA	NA	NA
RSBN1L	NA	NA	NA	NA	NA
RSBN1L-AS1	NA	NA	NA	NA	NA
RSF1	NA	NA	NA	NA	NA
RSL24D1	NA	NA	NA	NA	NA
RSPH4A	NA	NA	NA	NA	NA
RSPO2	NA	NA	NA	NA	NA
RSPO4	NA	NA	NA	NA	NA
RSPRY1	NA	NA	NA	NA	NA
RSU1	NA	NA	NA	NA	NA
RTBDN	NA	NA	NA	NA	NA
RTCA	NA	NA	NA	NA	NA
RTFDC1	NA	NA	NA	NA	NA
RTL1	NA	NA	NA	NA	NA
RTN1	NA	NA	NA	NA	NA
RTN4	0	NA	NA	NA	NA
RTN4IP1	NA	NA	NA	NA	NA
RTP1	NA	NA	NA	NA	NA
RTP4	NA	NA	NA	NA	NA
RTTN	NA	NA	NA	NA	NA
RUFY3	NA	NA	NA	NA	NA
RUNDC3B	NA	NA	NA	NA	NA
RUNX1	NA	NA	NA	NA	NA
RUNX1-IT1	NA	NA	NA	NA	NA
RUNX2	NA	NA	NA	NA	NA
RUNX3	NA	NA	NA	NA	NA
RUSC1	NA	NA	NA	NA	NA
RWDD1	NA	NA	NA	NA	NA
RWDD3	NA	NA	NA	NA	NA
RXFP1	NA	NA	NA	NA	NA
RXFP3	NA	NA	NA	NA	NA
RXRA	NA	NA	NA	NA	NA
RXRG	NA	NA	NA	NA	NA
RYBP	NA	NA	NA	NA	NA
RYK	NA	NA	NA	NA	NA
RYR1	NA	NA	NA	NA	NA
RYR2	NA	NA	NA	NA	NA
RYR3	NA	NA	NA	NA	NA
S100A2	NA	NA	NA	NA	NA
S100A3	NA	NA	NA	NA	NA
S100A4	NA	NA	NA	NA	NA
S100A5	NA	NA	NA	NA	NA
S100P	NA	NA	NA	NA	NA
S100PBP	NA	NA	NA	NA	NA
S100Z	NA	NA	NA	NA	NA
S1PR1	NA	NA	NA	NA	NA
S1PR2	0	NA	NA	NA	NA
SAA2	NA	NA	NA	NA	NA
SAA2-SAA4	NA	NA	NA	NA	NA
SACS	NA	NA	NA	NA	NA
SACS-AS1	NA	NA	NA	NA	NA
SAFB	NA	NA	NA	NA	NA
SAFB2	NA	NA	NA	NA	NA
SALL1	NA	NA	NA	NA	NA
SALL2	NA	NA	NA	NA	NA
SALL3	NA	NA	NA	NA	NA
SALL4	NA	NA	NA	NA	NA
SAMD12	NA	NA	NA	NA	NA
SAMD12-AS1	NA	NA	NA	NA	NA
SAMD13	NA	NA	NA	NA	NA
SAMD14	NA	NA	NA	NA	NA
SAMD3	NA	NA	NA	NA	NA
SAMD4A	NA	NA	NA	NA	NA
SAMD8	NA	NA	NA	NA	NA
SAMD9L	NA	NA	NA	NA	NA
SAMHD1	NA	NA	NA	NA	NA
SAMM50	NA	NA	NA	NA	NA
SAP130	NA	NA	NA	NA	NA
SAP30L	NA	NA	NA	NA	NA
SAP30L-AS1	NA	NA	NA	NA	NA
SAPCD1	NA	NA	NA	NA	NA
SAR1A	NA	NA	NA	NA	NA
SAR1B	NA	NA	NA	NA	NA
SARDH	NA	NA	NA	NA	NA
SARNP	NA	NA	NA	NA	NA
SARS	NA	NA	NA	NA	NA
SARS2	NA	NA	NA	NA	NA
SART3	NA	NA	NA	NA	NA
SASH1	NA	NA	NA	NA	NA
SASS6	NA	NA	NA	NA	NA
SATB1	NA	NA	NA	NA	NA
SATB2	NA	NA	NA	NA	NA
SBDS	NA	NA	NA	NA	NA
SBF1P1	NA	NA	NA	NA	NA
SBF2	2	4	2	NA	NA
SBK1	NA	NA	NA	NA	NA
SBK2	NA	NA	NA	NA	NA
SBNO1	NA	NA	NA	NA	NA
SBSN	NA	NA	NA	NA	NA
SC5D	NA	NA	NA	NA	NA
SCAF1	NA	NA	NA	NA	NA
SCAF11	NA	NA	NA	NA	NA
SCAF4	NA	NA	NA	NA	NA
SCAF8	NA	NA	NA	NA	NA
SCAI	NA	NA	NA	NA	NA
SCAMP2	NA	NA	NA	NA	NA
SCAND2P	NA	NA	NA	NA	NA
SCAPER	NA	NA	NA	NA	NA
SCARA3	NA	NA	NA	NA	NA
SCARA5	NA	NA	NA	NA	NA
SCARB1	NA	NA	NA	NA	NA
SCARF2	NA	NA	NA	NA	NA
SCARNA15	NA	NA	NA	NA	NA
SCARNA2	NA	NA	NA	NA	NA
SCARNA20	NA	NA	NA	NA	NA
SCCPDH	NA	NA	NA	NA	NA
SCEL	NA	NA	NA	NA	NA
SCFD1	NA	NA	NA	NA	NA
SCFD2	NA	NA	NA	NA	NA
SCG2	NA	NA	NA	NA	NA
SCG3	NA	NA	NA	NA	NA
SCG5	NA	NA	NA	NA	NA
SCGB1D2	NA	NA	NA	NA	NA
SCGB2A1	NA	NA	NA	NA	NA
SCIMP	NA	NA	NA	NA	NA
SCIN	NA	NA	NA	NA	NA
SCLT1	NA	NA	NA	NA	NA
SCLY	NA	NA	NA	NA	NA
SCML4	NA	NA	NA	NA	NA
SCN10A	2	5	3	NA	NA
SCN1A	NA	NA	NA	NA	NA
SCN1B	NA	NA	NA	NA	NA
SCN2A	2	3	2	NA	NA
SCN2B	NA	NA	NA	NA	NA
SCN3B	NA	NA	NA	NA	NA
SCN4B	NA	NA	NA	NA	NA
SCN7A	NA	NA	NA	NA	NA
SCN8A	NA	NA	NA	NA	NA
SCN9A	NA	NA	NA	NA	NA
SCNN1A	NA	NA	NA	NA	NA
SCNN1B	NA	NA	NA	NA	NA
SCNN1G	NA	NA	NA	NA	NA
SCOC	NA	NA	NA	NA	NA
SCP2	NA	NA	NA	NA	NA
SCRN1	NA	NA	NA	NA	NA
SCTR	NA	NA	NA	NA	NA
SCUBE1	NA	NA	NA	NA	NA
SCYL2	NA	NA	NA	NA	NA
SCYL3	NA	NA	NA	NA	NA
SChLAP1	NA	NA	NA	NA	NA
SDC2	NA	NA	NA	NA	NA
SDC3	NA	NA	NA	NA	NA
SDC4	NA	NA	NA	NA	NA
SDCBP	NA	NA	NA	NA	NA
SDCBP2-AS1	NA	NA	NA	NA	NA
SDCCAG8	NA	NA	NA	NA	NA
SDE2	NA	NA	NA	NA	NA
SDF2L1	NA	NA	NA	NA	NA
SDHC	NA	NA	NA	NA	NA
SDK1	NA	NA	NA	NA	NA
SDK2	NA	NA	NA	NA	NA
SDPR	NA	NA	NA	NA	NA
SDR16C5	NA	NA	NA	NA	NA
SDSL	NA	NA	NA	NA	NA
SEC11C	NA	NA	NA	NA	NA
SEC13	NA	NA	NA	NA	NA
SEC16B	NA	NA	NA	NA	NA
SEC22C	NA	NA	NA	NA	NA
SEC24A	NA	NA	NA	NA	NA
SEC24B	NA	NA	NA	NA	NA
SEC31A	NA	NA	NA	NA	NA
SEC61A2	NA	NA	NA	NA	NA
SEC61G	NA	NA	NA	NA	NA
SEC63	NA	NA	NA	NA	NA
SECISBP2	NA	NA	NA	NA	NA
SEL1L	NA	NA	NA	NA	NA
SEL1L2	NA	NA	NA	NA	NA
SEL1L3	NA	NA	NA	NA	NA
SELENBP1	NA	NA	NA	NA	NA
SELPLG	NA	NA	NA	NA	NA
SELV	NA	NA	NA	NA	NA
SEMA3A	NA	NA	NA	NA	NA
SEMA3C	NA	NA	NA	NA	NA
SEMA3D	NA	NA	NA	NA	NA
SEMA3E	NA	NA	NA	NA	NA
SEMA4A	NA	NA	NA	NA	NA
SEMA4D	NA	NA	NA	NA	NA
SEMA4F	NA	NA	NA	NA	NA
SEMA5A	NA	NA	NA	NA	NA
SEMA6A	NA	NA	NA	NA	NA
SEMA6D	NA	NA	NA	NA	NA
SEMG2	NA	NA	NA	NA	NA
SENP2	NA	NA	NA	NA	NA
SENP3	NA	NA	NA	NA	NA
SENP3-EIF4A1	NA	NA	NA	NA	NA
SENP6	NA	NA	NA	NA	NA
SENP7	NA	NA	NA	NA	NA
Sep-15	NA	NA	NA	NA	NA
SEPSECS	NA	NA	NA	NA	NA
Sep-10	NA	NA	NA	NA	NA
Sep-11	NA	NA	NA	NA	NA
Sep-09	NA	NA	NA	NA	NA
SEPW1	NA	NA	NA	NA	NA
SERAC1	NA	NA	NA	NA	NA
SERBP1	NA	NA	NA	NA	NA
SERGEF	NA	NA	NA	NA	NA
SERHL	NA	NA	NA	NA	NA
SERHL2	NA	NA	NA	NA	NA
SERINC1	NA	NA	NA	NA	NA
SERINC2	NA	NA	NA	NA	NA
SERINC5	NA	NA	NA	NA	NA
SERP2	NA	NA	NA	NA	NA
SERPINA12	NA	NA	NA	NA	NA
SERPINA13P	NA	NA	NA	NA	NA
SERPINA3	NA	NA	NA	NA	NA
SERPINA4	NA	NA	NA	NA	NA
SERPINA5	NA	NA	NA	NA	NA
SERPINB1	NA	NA	NA	NA	NA
SERPINB10	NA	NA	NA	NA	NA
SERPINB11	NA	NA	NA	NA	NA
SERPINB6	NA	NA	NA	NA	NA
SERPINB7	NA	NA	NA	NA	NA
SERPINB8	NA	NA	NA	NA	NA
SERPINB9	NA	NA	NA	NA	NA
SERPINC1	NA	NA	NA	NA	NA
SERPINE2	NA	NA	NA	NA	NA
SERPINH1	NA	NA	NA	NA	NA
SERPINI1	NA	NA	NA	NA	NA
SERPINI2	NA	NA	NA	NA	NA
SERTM1	NA	NA	NA	NA	NA
SETBP1	NA	NA	NA	NA	NA
SETD1A	NA	NA	NA	NA	NA
SETD5	NA	NA	NA	NA	NA
SETD5-AS1	NA	NA	NA	NA	NA
SETD6	NA	NA	NA	NA	NA
SETD7	NA	NA	NA	NA	NA
SETD8	NA	NA	NA	NA	NA
SETMAR	NA	NA	NA	NA	NA
SETX	NA	NA	NA	NA	NA
SEZ6L	NA	NA	NA	NA	NA
SF3A1	NA	NA	NA	NA	NA
SF3A2	NA	NA	NA	NA	NA
SF3A3	NA	NA	NA	NA	NA
SF3B1	NA	NA	NA	NA	NA
SF3B5	NA	NA	NA	NA	NA
SFI1	NA	NA	NA	NA	NA
SFMBT2	NA	NA	NA	NA	NA
SFRP1	NA	NA	NA	NA	NA
SFRP2	NA	NA	NA	NA	NA
SFRP4	NA	NA	NA	NA	NA
SFRP5	NA	NA	NA	NA	NA
SFSWAP	NA	NA	NA	NA	NA
SFT2D1	NA	NA	NA	NA	NA
SFT2D3	NA	NA	NA	NA	NA
SFTA1P	NA	NA	NA	NA	NA
SFTA3	NA	NA	NA	NA	NA
SFTPA1	NA	NA	NA	NA	NA
SFXN1	NA	NA	NA	NA	NA
SFXN4	NA	NA	NA	NA	NA
SGCD	NA	NA	NA	NA	NA
SGCG	NA	NA	NA	NA	NA
SGCZ	NA	NA	NA	NA	NA
SGIP1	NA	NA	NA	NA	NA
SGK1	NA	NA	NA	NA	NA
SGK110	NA	NA	NA	NA	NA
SGK196	NA	NA	NA	NA	NA
SGK2	NA	NA	NA	NA	NA
SGK494	NA	NA	NA	NA	NA
SGMS1	NA	NA	NA	NA	NA
SGOL1-AS1	NA	NA	NA	NA	NA
SGPL1	NA	NA	NA	NA	NA
SGPP2	NA	NA	NA	NA	NA
SGSM1	NA	NA	NA	NA	NA
SGSM3	NA	NA	NA	NA	NA
SGTB	NA	NA	NA	NA	NA
SH2B2	NA	NA	NA	NA	NA
SH2B3	2	5	3	NA	NA
SH2D1B	NA	NA	NA	NA	NA
SH2D4A	NA	NA	NA	NA	NA
SH2D4B	NA	NA	NA	NA	NA
SH2D5	NA	NA	NA	NA	NA
SH3BGR	NA	NA	NA	NA	NA
SH3BP4	NA	NA	NA	NA	NA
SH3D19	NA	NA	NA	NA	NA
SH3GL2	NA	NA	NA	NA	NA
SH3GLB1	NA	NA	NA	NA	NA
SH3PXD2A	NA	NA	NA	NA	NA
SH3RF1	NA	NA	NA	NA	NA
SH3RF3	NA	NA	NA	NA	NA
SH3TC2	NA	NA	NA	NA	NA
SHANK2	NA	NA	NA	NA	NA
SHB	NA	NA	NA	NA	NA
SHBG	3	NA	NA	NA	NA
SHC1	NA	NA	NA	NA	NA
SHC3	NA	NA	NA	NA	NA
SHCBP1	NA	NA	NA	NA	NA
SHF	NA	NA	NA	NA	NA
SHFM1	NA	NA	NA	NA	NA
SHISA3	NA	NA	NA	NA	NA
SHISA6	NA	NA	NA	NA	NA
SHISA7	NA	NA	NA	NA	NA
SHISA9	NA	NA	NA	NA	NA
SHKBP1	NA	NA	NA	NA	NA
SHMT1	2	5	3	NA	NA
SHOC2	NA	NA	NA	NA	NA
SHPRH	NA	NA	NA	NA	NA
SHROOM3	NA	NA	NA	NA	NA
SI	NA	NA	NA	NA	NA
SIAE	NA	NA	NA	NA	NA
SIAH2	NA	NA	NA	NA	NA
SIAH3	NA	NA	NA	NA	NA
SIDT1	NA	NA	NA	NA	NA
SIDT2	NA	NA	NA	NA	NA
SIGLEC10	NA	NA	NA	NA	NA
SIGLEC12	NA	NA	NA	NA	NA
SIGLEC14	NA	NA	NA	NA	NA
SIGLEC5	NA	NA	NA	NA	NA
SIGLEC6	NA	NA	NA	NA	NA
SIGLEC8	NA	NA	NA	NA	NA
SIGLEC9	NA	NA	NA	NA	NA
SIGLECL1	NA	NA	NA	NA	NA
SIK1	2	5	3	NA	NA
SIK2	2	5	3	NA	NA
SIK3	2	5	3	NA	NA
SIKE1	NA	NA	NA	NA	NA
SIL1	NA	NA	NA	NA	NA
SIM1	NA	NA	NA	NA	NA
SIMC1	NA	NA	NA	NA	NA
SIN3A	NA	NA	NA	NA	NA
SIPA1	NA	NA	NA	NA	NA
SIPA1L1	NA	NA	NA	NA	NA
SIPA1L2	NA	NA	NA	NA	NA
SIPA1L3	NA	NA	NA	NA	NA
SIRPA	NA	NA	NA	NA	NA
SIRPB1	NA	NA	NA	NA	NA
SIRPB2	NA	NA	NA	NA	NA
SIRPD	NA	NA	NA	NA	NA
SIRPG	NA	NA	NA	NA	NA
SIRT1	0	NA	NA	NA	NA
SIRT3	NA	NA	NA	NA	NA
SIRT4	NA	NA	NA	NA	NA
SIVA1	NA	NA	NA	NA	NA
SIX2	NA	NA	NA	NA	NA
SIX3	NA	NA	NA	NA	NA
SKA1	NA	NA	NA	NA	NA
SKA2	NA	NA	NA	NA	NA
SKAP1	NA	NA	NA	NA	NA
SKI	NA	NA	NA	NA	NA
SKIL	NA	NA	NA	NA	NA
SKIV2L2	NA	NA	NA	NA	NA
SKOR1	NA	NA	NA	NA	NA
SKOR2	NA	NA	NA	NA	NA
SKP1	NA	NA	NA	NA	NA
SKP2	NA	NA	NA	NA	NA
SLA	NA	NA	NA	NA	NA
SLA2	NA	NA	NA	NA	NA
SLAIN1	NA	NA	NA	NA	NA
SLAMF1	NA	NA	NA	NA	NA
SLAMF6	NA	NA	NA	NA	NA
SLAMF7	NA	NA	NA	NA	NA
SLAMF9	NA	NA	NA	NA	NA
SLC10A1	NA	NA	NA	NA	NA
SLC10A2	NA	NA	NA	NA	NA
SLC10A6	NA	NA	NA	NA	NA
SLC10A7	NA	NA	NA	NA	NA
SLC12A2	3	NA	NA	NA	NA
SLC12A3	NA	NA	NA	NA	NA
SLC12A5	NA	NA	NA	NA	NA
SLC12A6	NA	NA	NA	NA	NA
SLC12A9	NA	NA	NA	NA	NA
SLC13A3	NA	NA	NA	NA	NA
SLC13A4	NA	NA	NA	NA	NA
SLC14A2	3	NA	NA	NA	NA
SLC15A1	NA	NA	NA	NA	NA
SLC15A2	NA	NA	NA	NA	NA
SLC15A3	NA	NA	NA	NA	NA
SLC15A4	NA	NA	NA	NA	NA
SLC15A5	NA	NA	NA	NA	NA
SLC16A1	2	5	3	NA	NA
SLC16A1-AS1	NA	NA	NA	NA	NA
SLC16A10	NA	NA	NA	NA	NA
SLC16A12	NA	NA	NA	NA	NA
SLC16A3	NA	NA	NA	NA	NA
SLC16A4	NA	NA	NA	NA	NA
SLC16A5	NA	NA	NA	NA	NA
SLC16A7	NA	NA	NA	NA	NA
SLC16A9	NA	NA	NA	NA	NA
SLC17A1	NA	NA	NA	NA	NA
SLC17A2	NA	NA	NA	NA	NA
SLC17A3	NA	NA	NA	NA	NA
SLC17A5	NA	NA	NA	NA	NA
SLC17A6	NA	NA	NA	NA	NA
SLC17A8	NA	NA	NA	NA	NA
SLC17A9	NA	NA	NA	NA	NA
SLC18A1	NA	NA	NA	NA	NA
SLC18A2	NA	NA	NA	NA	NA
SLC18B1	NA	NA	NA	NA	NA
SLC19A3	NA	NA	NA	NA	NA
SLC1A2	NA	NA	NA	NA	NA
SLC1A3	NA	NA	NA	NA	NA
SLC1A4	NA	NA	NA	NA	NA
SLC1A5	NA	NA	NA	NA	NA
SLC1A7	NA	NA	NA	NA	NA
SLC20A1	NA	NA	NA	NA	NA
SLC20A2	NA	NA	NA	NA	NA
SLC22A10	NA	NA	NA	NA	NA
SLC22A16	NA	NA	NA	NA	NA
SLC22A17	NA	NA	NA	NA	NA
SLC22A18AS	NA	NA	NA	NA	NA
SLC22A2	NA	NA	NA	NA	NA
SLC22A23	NA	NA	NA	NA	NA
SLC22A24	NA	NA	NA	NA	NA
SLC22A25	NA	NA	NA	NA	NA
SLC22A3	0	NA	NA	NA	NA
SLC22A4	0	NA	NA	NA	NA
SLC22A5	0	NA	NA	NA	NA
SLC22A6	NA	NA	NA	NA	NA
SLC22A7	2	4	2	NA	NA
SLC22A8	NA	NA	NA	NA	NA
SLC22A9	NA	NA	NA	NA	NA
SLC23A2	NA	NA	NA	NA	NA
SLC24A2	NA	NA	NA	NA	NA
SLC24A3	NA	NA	NA	NA	NA
SLC25A1	NA	NA	NA	NA	NA
SLC25A13	NA	NA	NA	NA	NA
SLC25A15	0	NA	NA	NA	NA
SLC25A18	NA	NA	NA	NA	NA
SLC25A2	NA	NA	NA	NA	NA
SLC25A21	NA	NA	NA	NA	NA
SLC25A22	0	NA	NA	NA	NA
SLC25A23	NA	NA	NA	NA	NA
SLC25A24	NA	NA	NA	NA	NA
SLC25A26	NA	NA	NA	NA	NA
SLC25A27	NA	NA	NA	NA	NA
SLC25A28	NA	NA	NA	NA	NA
SLC25A3	NA	NA	NA	NA	NA
SLC25A30	NA	NA	NA	NA	NA
SLC25A37	NA	NA	NA	NA	NA
SLC25A38	NA	NA	NA	NA	NA
SLC25A3P1	NA	NA	NA	NA	NA
SLC25A4	NA	NA	NA	NA	NA
SLC25A40	NA	NA	NA	NA	NA
SLC25A41	NA	NA	NA	NA	NA
SLC25A42	NA	NA	NA	NA	NA
SLC25A46	NA	NA	NA	NA	NA
SLC25A48	NA	NA	NA	NA	NA
SLC25A51	NA	NA	NA	NA	NA
SLC25A51P1	NA	NA	NA	NA	NA
SLC25A52	NA	NA	NA	NA	NA
SLC26A11	NA	NA	NA	NA	NA
SLC26A4	NA	NA	NA	NA	NA
SLC26A4-AS1	NA	NA	NA	NA	NA
SLC26A5	NA	NA	NA	NA	NA
SLC26A7	NA	NA	NA	NA	NA
SLC26A8	NA	NA	NA	NA	NA
SLC26A9	NA	NA	NA	NA	NA
SLC27A6	NA	NA	NA	NA	NA
SLC28A2	NA	NA	NA	NA	NA
SLC28A3	NA	NA	NA	NA	NA
SLC29A3	NA	NA	NA	NA	NA
SLC29A4	NA	NA	NA	NA	NA
SLC2A10	NA	NA	NA	NA	NA
SLC2A13	NA	NA	NA	NA	NA
SLC2A14	NA	NA	NA	NA	NA
SLC2A3	NA	NA	NA	NA	NA
SLC2A4	3	NA	NA	NA	NA
SLC2A9	NA	NA	NA	NA	NA
SLC30A1	NA	NA	NA	NA	NA
SLC30A4	NA	NA	NA	NA	NA
SLC30A6	NA	NA	NA	NA	NA
SLC30A7	NA	NA	NA	NA	NA
SLC30A8	NA	NA	NA	NA	NA
SLC30A9	NA	NA	NA	NA	NA
SLC33A1	NA	NA	NA	NA	NA
SLC34A2	NA	NA	NA	NA	NA
SLC35A3	NA	NA	NA	NA	NA
SLC35A5	NA	NA	NA	NA	NA
SLC35C1	NA	NA	NA	NA	NA
SLC35D3	NA	NA	NA	NA	NA
SLC35E2	NA	NA	NA	NA	NA
SLC35E2B	NA	NA	NA	NA	NA
SLC35E3	NA	NA	NA	NA	NA
SLC35F1	NA	NA	NA	NA	NA
SLC35F2	NA	NA	NA	NA	NA
SLC35F3	NA	NA	NA	NA	NA
SLC35F4	NA	NA	NA	NA	NA
SLC35F5	NA	NA	NA	NA	NA
SLC35G2	NA	NA	NA	NA	NA
SLC36A1	NA	NA	NA	NA	NA
SLC36A2	NA	NA	NA	NA	NA
SLC36A3	NA	NA	NA	NA	NA
SLC37A1	NA	NA	NA	NA	NA
SLC37A2	NA	NA	NA	NA	NA
SLC37A4	NA	NA	NA	NA	NA
SLC38A1	NA	NA	NA	NA	NA
SLC38A2	NA	NA	NA	NA	NA
SLC38A4	NA	NA	NA	NA	NA
SLC38A6	NA	NA	NA	NA	NA
SLC38A8	NA	NA	NA	NA	NA
SLC38A9	NA	NA	NA	NA	NA
SLC39A10	NA	NA	NA	NA	NA
SLC39A11	NA	NA	NA	NA	NA
SLC39A12	NA	NA	NA	NA	NA
SLC39A13	NA	NA	NA	NA	NA
SLC39A2	NA	NA	NA	NA	NA
SLC39A4	NA	NA	NA	NA	NA
SLC39A6	NA	NA	NA	NA	NA
SLC39A8	NA	NA	NA	NA	NA
SLC39A9	NA	NA	NA	NA	NA
SLC3A1	NA	NA	NA	NA	NA
SLC3A2	NA	NA	NA	NA	NA
SLC40A1	NA	NA	NA	NA	NA
SLC41A1	NA	NA	NA	NA	NA
SLC41A2	NA	NA	NA	NA	NA
SLC41A3	NA	NA	NA	NA	NA
SLC44A1	NA	NA	NA	NA	NA
SLC44A3	NA	NA	NA	NA	NA
SLC44A4	0	NA	NA	NA	NA
SLC44A5	NA	NA	NA	NA	NA
SLC45A2	NA	NA	NA	NA	NA
SLC45A3	NA	NA	NA	NA	NA
SLC45A4	NA	NA	NA	NA	NA
SLC46A2	NA	NA	NA	NA	NA
SLC46A3	NA	NA	NA	NA	NA
SLC4A10	NA	NA	NA	NA	NA
SLC4A1AP	NA	NA	NA	NA	NA
SLC4A4	NA	NA	NA	NA	NA
SLC4A5	NA	NA	NA	NA	NA
SLC4A7	NA	NA	NA	NA	NA
SLC4A8	NA	NA	NA	NA	NA
SLC51A	NA	NA	NA	NA	NA
SLC52A1	NA	NA	NA	NA	NA
SLC52A3	NA	NA	NA	NA	NA
SLC5A1	3	NA	NA	NA	NA
SLC5A11	0	NA	NA	NA	NA
SLC5A12	NA	NA	NA	NA	NA
SLC5A5	NA	NA	NA	NA	NA
SLC5A7	NA	NA	NA	NA	NA
SLC5A8	NA	NA	NA	NA	NA
SLC6A13	NA	NA	NA	NA	NA
SLC6A15	NA	NA	NA	NA	NA
SLC6A17	NA	NA	NA	NA	NA
SLC6A2	NA	NA	NA	NA	NA
SLC6A4	NA	NA	NA	NA	NA
SLC6A5	NA	NA	NA	NA	NA
SLC6A6	NA	NA	NA	NA	NA
SLC6A7	NA	NA	NA	NA	NA
SLC6A9	NA	NA	NA	NA	NA
SLC7A1	0	NA	NA	NA	NA
SLC7A11	NA	NA	NA	NA	NA
SLC7A11-AS1	NA	NA	NA	NA	NA
SLC7A13	NA	NA	NA	NA	NA
SLC7A2	0	NA	NA	NA	NA
SLC7A9	NA	NA	NA	NA	NA
SLC8A1	0	NA	NA	NA	NA
SLC8A3	NA	NA	NA	NA	NA
SLC9A2	NA	NA	NA	NA	NA
SLC9A3R2	NA	NA	NA	NA	NA
SLC9A4	NA	NA	NA	NA	NA
SLC9A7P1	NA	NA	NA	NA	NA
SLC9A9	NA	NA	NA	NA	NA
SLC9B1	NA	NA	NA	NA	NA
SLC9B2	NA	NA	NA	NA	NA
SLC9C1	NA	NA	NA	NA	NA
SLC9C2	NA	NA	NA	NA	NA
SLCO1A2	NA	NA	NA	NA	NA
SLCO1B1	NA	NA	NA	NA	NA
SLCO1B3	NA	NA	NA	NA	NA
SLCO2A1	NA	NA	NA	NA	NA
SLCO2B1	NA	NA	NA	NA	NA
SLCO3A1	NA	NA	NA	NA	NA
